"2306.05334","Jungho Ahn","Jungho Ahn, Debsoumya Chakraborti, Kevin Hendrey, and Sang-il Oum","Twin-width of subdivisions of multigraphs","44 pages, 6 figures, 1 table",,,,"math.CO cs.DM","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  For each $d\leq3$, we construct a finite set $F_d$ of multigraphs such that
for each graph $H$ of girth at least $5$ obtained from a multigraph $G$ by
subdividing each edge at least two times, $H$ has twin-width at most $d$ if and
only if $G$ has no minor in $F_d$. This answers a question of Berg\'{e},
Bonnet, and D\'{e}pr\'{e}s asking for the structure of graphs $G$ such that
each long subdivision of $G$ has twin-width $4$. As a corollary, we show that
the $7\times7$ grid has twin-width $4$, which answers a question of Schidler
and Szeider.
","[{""version"":""v1"",""created"":""Thu, 8 Jun 2023 16:33:28 GMT""}]","2023-06-09"
"2306.05335","Jie Zhang","Jie Zhang Longsheng Yu, Zezhen He, and Pengjun Wang","Maximum Entangled State in Ultracold Spin-1 Mixture","9 pages, 7 figures",,,,"quant-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Inspired by the method that can deterministically generated the massive
entanglement through phase transitions, we study the ground state properties of
a spin-1 condensate mixture, under the premise that the heteronuclear
spin-exchange collision is taken into account. We developed a effective model
to analyze the binary-coupled two-level system and studied the ground state
phase transitions. Three representative quantum states with the same number
distribution are studied and distinguished through the number fluctuations. We
demonstrate that there will be the GreenbergerHorne-Zeilinger (GHZ) state in
the mixture if the the extra magnetic field is specifically selected or
adiabatically adjusted. One advantage of preparing entangled states in mixtures
is that we only need to adjust the external magnetic field, instead of
considering the microwaves-magnetic cooperation. Finally we estimate the
feasibility of experimentally generating the heteronuclear many-body
entanglement in the alkali-metal atomic mixture.
","[{""version"":""v1"",""created"":""Thu, 8 Jun 2023 16:34:41 GMT""}]","2023-06-09"
"2306.05336","Dag I.K. Sj{\o}berg","Dag I.K. Sj{\o}berg and Gunnar R. Bergersen","Improving the Reporting of Threats to Construct Validity","5 pages. EASE conference, Oulu, 2023",,,,"cs.SE","http://creativecommons.org/licenses/by/4.0/","  Background: Construct validity concerns the use of indicators to measure a
concept that is not directly measurable. Aim: This study intends to identify,
categorize, assess and quantify discussions of threats to construct validity in
empirical software engineering literature and use the findings to suggest ways
to improve the reporting of construct validity issues. Method: We analyzed 83
articles that report human-centric experiments published in five top-tier
software engineering journals from 2015 to 2019. The articles' text concerning
threats to construct validity was divided into segments (the unit of analysis)
based on predefined categories. The segments were then evaluated regarding
whether they clearly discussed a threat and a construct. Results: Three-fifths
of the segments were associated with topics not related to construct validity.
Two-thirds of the articles discussed construct validity without using the
definition of construct validity given in the article. The threats were clearly
described in more than four-fifths of the segments, but the construct in
question was clearly described in only two-thirds of the segments. The
construct was unclear when the discussion was not related to construct validity
but to other types of validity. Conclusions: The results show potential for
improving the understanding of construct validity in software engineering.
Recommendations addressing the identified weaknesses are given to improve the
awareness and reporting of CV.
","[{""version"":""v1"",""created"":""Thu, 8 Jun 2023 16:35:04 GMT""}]","2023-06-09"
"2306.05337","Bojana Femi\'c","Bojana Femi\'c, Sebastian Halbig","Categorical centers and Yetter--Drinfel`d-modules as 2-categorical
  (bi)lax structures",,,,,"math.CT","http://creativecommons.org/licenses/by/4.0/","  The bicategorical point of view provides a natural setting for many concepts
in the representation theory of monoidal categories. We show that centers of
twisted bimodule categories correspond to categories of 2-dimensional natural
transformations and modifications between the deloopings of the twisting
functors. We also show that dualities lift to centers of twisted bimodule
categories. Inspired by the notion of (pre)bimonoidal functors due to McCurdy
and Street and by bilax functors of Aguiar and Mahajan, we study 2-dimensional
functors which are simultaneously lax and colax with a compatibility condition.
Our approach uses a sort of 2-categorical Yang-Baxter operators, but the idea
could equally be carried out using a kind of 2-categorical braidings. We show
how this concept, which we call bilax functors, generalize many known notions
from the theory of Hopf algebras. We propose a 2-category of bilax functors
whose 1-cells generalize the notions of Yetter-Drinfel`d modules in ordinary
categories, and a type of bimonads and mixed distributive laws in 2-categories.
We show that the 2-category of bilax functors from the trivial 2-category is
isomorphic to the 2-category of bimonads, and that there is a faithful
2-functor from the latter to the 2-category of mixed distributive laws of Power
and Watanabe.
","[{""version"":""v1"",""created"":""Thu, 8 Jun 2023 16:37:15 GMT""}]","2023-06-09"
"2306.05338","Barbara Fantechi","Barbara Fantechi and Rosa M. Mir\'o-Roig","Lagrangian subspaces of the moduli space of simple sheaves on K3
  surfaces",,,,,"math.AG","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Let $X$ be a K3 surface and let $\text{Spl}(r;c_1,c_2)$ be the moduli space
of simple sheaves on $X$ of fixed rank $r$ and Chern classes $c_1$ and $c_2$.
Under suitable assumptions, to a pair $(F,W)$ (respectively, $(F,V)$) where
$F\in \text{Spl}(r;c_1,c_2)$ and $W\subset H^0(F)$ (resp.~$V^*\subset
H^1(F^*)$) is a vector subspace, we associate a simple syzygy bundle
(resp.~extension bundle) on $X$.
  We show that both syzygy bundles and extension bundles can be constructed in
families and that the induced morphism to a different component of the moduli
of simple sheaves is a locally closed embedding.
  We show that this construction associates to every Lagrangian
(resp.~isotropic) algebraic subspace of $\text{Spl}(r;c_1,c_2)$ an induced
Lagrangian (resp.~isotropic) algebraic subspace of a different component of the
moduli of simple sheaves.
","[{""version"":""v1"",""created"":""Thu, 8 Jun 2023 16:40:03 GMT""}]","2023-06-09"
"2306.05339","Kirthika Nahalingam","Kirthika Nahalingam, Linda P. B. Katehi","A Review of the Recent Developments in the Fabrication Processes of CMOS
  Image Sensors for Smartphones","10 pages",,,,"eess.SP","http://creativecommons.org/licenses/by/4.0/","  CMOS Image Sensors are experiencing significant growth due to their
capabilities to be integrated in smartphones with refined image quality. One of
the major contributions to the growth of image sensors is the innovation
brought about in their fabrication processes. This paper presents a detailed
review of the different fabrication processes of the CMOS Image Sensors and its
impact on the image quality of smartphone pictures. Fabrication of CMOS image
sensors using wafer bonding technologies such as Through Silicon Vias and CuCu
hybrid bonding along with their experimental results are discussed. A 2 layer
architecture of photodiode and pixel transistors has adopted the 3D sequential
integration, by which the wafers are bonded together one after the other in the
fabrication process. Electrical characteristics and reliability test results
are presented for the former two fabrication processes and the improvements in
the pixels performance such as conversion gain, quantum efficiency, full well
capacity and dynamic range for the 2 layer architecture are discussed.
","[{""version"":""v1"",""created"":""Thu, 8 Jun 2023 16:40:28 GMT""}]","2023-06-09"
"2306.05340","Toai Truong Cong","Trung Dat Phan, Minh Duc Nguyen, Maxence Auffray, Nhut Thang Le, Cong
  Toai Truong, Van Tu Duong, Huy Hung Nguyen, Tan Tien Nguyen","Research Impact of Solar Panel Cleaning Robot on Photovoltaic Panel's
  Deflection","8 pages, 8 figures, The 4th International Conference on Applied
  Convergence Engineering (ICACE 2023)",,,,"cs.RO","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  In the last few decades, solar panel cleaning robots (SPCR) have been widely
used for sanitizing photovoltaic (PV) panels as an effective solution for
ensuring PV efficiency. However, the dynamic load generated by the SPCR during
operation might have a negative impact on PV panels. To reduce these effects,
this paper presents the utilization of ANSYS software to simulate multiple
scenarios involving the impact of SPCR on PV panels. The simulation scenarios
provided in the paper are derived from the typical movements of SPCR observed
during practical operations. The simulation results show the deformation
process of PV panels, and a second-order polynomial is established to describe
the deformed amplitude along the centerline of PV panels. This second-order
polynomial contributes to the design process of a damper system for SPCR aiming
to reduce the influence of SPCR on PV panels. Moreover, the experiments are
conducted to examine the correlation between the results of the simulation and
the experiment.
","[{""version"":""v1"",""created"":""Thu, 8 Jun 2023 16:44:20 GMT""}]","2023-06-09"
"2306.05341","Sizhe Wang","Wenwen Li, Chia-Yu Hsu, Sizhe Wang, Chandi Witharana, Anna Liljedahl","Real-time GeoAI for High-resolution Mapping and Segmentation of Arctic
  Permafrost Features",,,,,"cs.CV","http://creativecommons.org/licenses/by/4.0/","  This paper introduces a real-time GeoAI workflow for large-scale image
analysis and the segmentation of Arctic permafrost features at a
fine-granularity. Very high-resolution (0.5m) commercial imagery is used in
this analysis. To achieve real-time prediction, our workflow employs a
lightweight, deep learning-based instance segmentation model, SparseInst, which
introduces and uses Instance Activation Maps to accurately locate the position
of objects within the image scene. Experimental results show that the model can
achieve better accuracy of prediction at a much faster inference speed than the
popular Mask-RCNN model.
","[{""version"":""v1"",""created"":""Thu, 8 Jun 2023 16:45:16 GMT""}]","2023-06-09"
"2306.05342","Vasileios Fotopoulos","Vasileios Fotopoulos and Alexander L. Shluger","Simulation of mechanical effects of hydrogen in bicrystalline Cu using
  DFT and bond order potentials",,,,,"cond-mat.mtrl-sci","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Hydrogen embrittlement is a prime cause of several degradation effects in
metals. Since grain boundaries (GBs) act efficiently as sinks for hydrogen
atoms, H is thought to segregate in these regions, affecting the local
formation of dislocations. However, it remains unclear at which concentrations
H begins to play any role in the mechanical properties of Cu. In the current
study, we use density functional theory (DFT) to assess the accuracy of a bond
order potential (BOP) in simulating the segregation of H in Cu GB. BOP
accurately predicts the most favorable segregation sites of H in Cu GB, along
with the induced lattice relaxation effects. H is found to weaken the crystal
by reducing the GB separation energy. Classical molecular dynamics (MD)
simulations using BOP are performed to evaluate the concentration of H in
bicrystalline Cu required to substantially impact the crystal's mechanical
strength. For concentrations higher than 10 mass ppm, H significantly reduces
the yield strength of bicrystalline Cu samples during uniaxial tensile strain
application. This effect was attributed to the fact that H interstitials within
the GB promoted the formation of partial dislocations.
","[{""version"":""v1"",""created"":""Thu, 8 Jun 2023 16:45:47 GMT""}]","2023-06-09"
"2306.05343","Roberto Bolli Jr.","Roberto Bolli Jr. and H. Harry Asada","A Data-Driven Approach to Positioning Grab Bars in the Sagittal Plane
  for Elderly Persons","4 pages, 8 figures",,,,"cs.RO","http://creativecommons.org/licenses/by-sa/4.0/","  The placement of grab bars for elderly users is based largely on ADA building
codes and does not reflect the large differences in height, mobility, and
muscle power between individual persons. The goal of this study is to see if
there are any correlations between an elderly user's preferred handlebar pose
and various demographic indicators, self-rated mobility for tasks requiring
postural change, and biomechanical markers. For simplicity, we consider only
the case where the handlebar is positioned directly in front of the user, as
this confines the relevant body kinematics to a 2D sagittal plane. Previous
eldercare devices have been constructed to position a handlebar in various
poses in space. Our work augments these devices and adds to the body of
knowledge by assessing how the handlebar should be positioned based on data on
actual elderly people instead of simulations.
","[{""version"":""v1"",""created"":""Thu, 8 Jun 2023 16:45:47 GMT""}]","2023-06-09"
"2306.05344","Haomin Yu","Haomin Yu, Yanru Song, Jilin Hu, Chenjuan Guo, Bin Yang","A Crystal-Specific Pre-Training Framework for Crystal Material Property
  Prediction",,,,,"cs.LG cond-mat.mtrl-sci","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Crystal property prediction is a crucial aspect of developing novel
materials. However, there are two technical challenges to be addressed for
speeding up the investigation of crystals. First, labeling crystal properties
is intrinsically difficult due to the high cost and time involved in physical
simulations or lab experiments. Second, crystals adhere to a specific quantum
chemical principle known as periodic invariance, which is often not captured by
existing machine learning methods. To overcome these challenges, we propose the
crystal-specific pre-training framework for learning crystal representations
with self-supervision. The framework designs a mutex mask strategy for
enhancing representation learning so as to alleviate the limited labels
available for crystal property prediction. Moreover, we take into account the
specific periodic invariance in crystal structures by developing a periodic
invariance multi-graph module and periodic attribute learning within our
framework. This framework has been tested on eight different tasks. The
experimental results on these tasks show that the framework achieves promising
prediction performance and is able to outperform recent strong baselines.
","[{""version"":""v1"",""created"":""Thu, 8 Jun 2023 16:46:11 GMT""}]","2023-06-09"
"2306.05345","Krist\'of Kanalas","Krist\'of Kanalas","$\kappa $-left-exact and $\kappa $-regular copresheaves on $(\kappa
  ,\kappa )$-coherent categories",,,,,"math.CT","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  $\kappa $-left-exact copresheaves on a $(\kappa ,\kappa )$-coherent category
$\mathcal{C}$ form a full reflective subcategory in $\mathcal{C}\downarrow
\mathbf{Coh}^{\sim }_{\kappa ,\kappa }$, the category of $(\kappa ,\kappa
)$-coherent functors out of $\mathcal{C}$. Given a $\kappa $-lex
$F:\mathcal{C}\to \mathbf{Set}$ the construction extends $\mathcal{C}$ by
adding constants along $F$.
  $\kappa $-regular copresheaves are identified with $(\kappa ,\kappa
)$-coherent functors to sheaves over $\kappa $-complete, $(\kappa ,\kappa
)$-distributive Boolean-algebras. As an application we prove an infinitary
version of the Heyting-valued completeness theorem, and characterise which
$\kappa $-filtered colimit preserving functors $\mathbf{Coh}_{\kappa ,\kappa
}(\mathcal{D},\mathbf{Set})\to \mathbf{Coh}_{\kappa ,\kappa
}(\mathcal{C},\mathbf{Set})$ are coming from an interpretation $\mathcal{C}\to
\mathcal{D}$.
  We investigate the functorial properties of two semiring invariants of lex
copresheaves over coherent categories.
","[{""version"":""v1"",""created"":""Thu, 8 Jun 2023 16:47:21 GMT""}]","2023-06-09"
"2306.05346","Ricardo Ortiz Cano","Ricardo Ortiz","Olympicene radicals as building blocks of two-dimensional anisotropic
  networks",,,,,"cond-mat.mes-hall","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  I propose monoradical nanographenes without C3 symmetry as building blocks to
design two-dimensional (2D) carbon crystals. As representative examples I study
the honeycomb and Kagome lattices, showing that by replacing the sites with
olympicene radicals the band dispersion near the Fermi energy corresponds,
respectively, to that of Kekul\'e/anti-Kekul\'e graphene and breathing Kagome
tight-binding models. As a consequence, finite islands of these new crystals
present corner states close to the Fermi energy, just like the parent models.
In the case of Kekul\'e/anti-Kekul\'e graphene, such states are topologically
protected, standing as examples of second-order topological insulators with a
non-zero Z2- or Z6-Berry phase. Differently, those of the breathing Kagome
lattice are of trivial nature, but the ground state has been predicted to be a
spin liquid in the antiferromagnetic Heisenberg model. Hence, 2D systems made
of low-symmetric nanographenes may be convenient platforms to explore exotic
physics in carbon materials.
","[{""version"":""v1"",""created"":""Thu, 8 Jun 2023 16:48:41 GMT""}]","2023-06-09"
"2306.05347","Timur Dzhatdoev","Timur A. Dzhatdoev, Egor I. Podlesnyi and Grigory I. Rubtsov","First constraints on the strength of the extragalactic magnetic field
  from $\gamma$-ray observations of GRB 221009A","5 pages, 6 figures",,,,"astro-ph.HE","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The extragalactic magnetic field (EGMF) could be probed with $\gamma$-ray
observations of distant sources. Primary very high energy (VHE) $\gamma$-rays
from these sources absorb on extragalactic background light photons, and
secondary electrons/positrons from the pair production acts create cascade
$\gamma$-rays. These cascade $\gamma$-rays could be detected with space
$\gamma$-ray telescopes such as Fermi-LAT. The $\gamma$-ray burst GRB 221009A
was an exceptionally bright transient well suited for intergalactic
$\gamma$-ray propagation studies. Using publicly-available Fermi-LAT data, we
obtain upper limits on the spectrum of delayed emission from GRB 221009A during
the time window of 30 days after the burst, and compare these with model
spectra calculated for various EGMF strengths $B$, obtaining lower limits on
$B$. We show that the values of $B < 10^{-18}$ G are excluded. For some
optimistic models of the VHE spectrum of GRB 221009A, the values of $B <
10^{-17}$ G are excluded.
","[{""version"":""v1"",""created"":""Thu, 8 Jun 2023 16:49:52 GMT""}]","2023-06-09"
"2306.05348","Pinaki Chaudhuri","Umang A. Dattani, Smarajit Karmakar, Pinaki Chaudhuri","Athermal quasistatic cavitation in amorphous solids: effect of random
  pinning",,,,,"cond-mat.soft","http://creativecommons.org/licenses/by/4.0/","  Amorphous solids are known to fail catastrophically via fracture, wherein
cavitation at nano-metric scales is known to play a significant role.
Micro-alloying via inclusions is often used as a means to increase the fracture
toughness of amorphous solids. Modeling such inclusions as randomly pinned
particles that move only affinely and do not participate in plastic relaxation,
we study how the pinning influences the process of cavitation-driven fracture
in an amorphous solid. Using extensive numerical simulations and probing in the
athermal quasistatic limit, we show that just by pinning a very small fraction
of particles, the tensile strength is increased and also the cavitation is
delayed. Further, the cavitation that is expected to be spatially heterogeneous
becomes spatially homogeneous by forming a large number of small cavities
instead of a dominant cavity.
","[{""version"":""v1"",""created"":""Thu, 8 Jun 2023 16:51:52 GMT""}]","2023-06-09"
"2306.05349","Seok-Bae Yun","Byung-Hoon Hwang, Myeong-Su Lee, Seok-Bae Yun","Relativistic BGK model for gas mixtures",,,,,"math.AP","http://creativecommons.org/licenses/by/4.0/","  Unlike the case for classical particles, the literature on BGK type models
for relativistic gas mixture is extremely limited. There are a few results
%\cite{Kremer,Kremer3,KP} in which such relativistic BGK models for gas mixture
are employed to compute transport coefficients. However, to the best knowledge
of authors, relativistic BGK models for gas mixtures with complete presentation
of the relaxation operators are missing in the literature.
  In this paper, we fill this gap by suggesting a BGK model for relativistic
gas mixtures for which the existence of each equilibrium coefficients in the
relaxation operator is rigorously guaranteed in a way that all the essential
physical properties are satisfied such as the conservation laws, the H-theorem,
the capturing of the correct equilibrium state, the indifferentiability
principle, and the recovery of the classical BGK model in the Newtonian limit.
","[{""version"":""v1"",""created"":""Thu, 8 Jun 2023 16:52:07 GMT""}]","2023-06-09"
"2306.05350","Tiantian Feng","Tiantian Feng and Shrikanth Narayanan","PEFT-SER: On the Use of Parameter Efficient Transfer Learning Approaches
  For Speech Emotion Recognition Using Pre-trained Speech Models","This work was accepted to the 11th International Conference on
  Affective Computing and Intelligent Interaction (ACII), 2023",,,,"cs.SD eess.AS","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Many recent studies have focused on fine-tuning pre-trained models for speech
emotion recognition (SER), resulting in promising performance compared to
traditional methods that rely largely on low-level, knowledge-inspired acoustic
features. These pre-trained speech models learn general-purpose speech
representations using self-supervised or weakly-supervised learning objectives
from large-scale datasets. Despite the significant advances made in SER through
the use of pre-trained architecture, fine-tuning these large pre-trained models
for different datasets requires saving copies of entire weight parameters,
rendering them impractical to deploy in real-world settings. As an alternative,
this work explores parameter-efficient fine-tuning (PEFT) approaches for
adapting pre-trained speech models for emotion recognition. Specifically, we
evaluate the efficacy of adapter tuning, embedding prompt tuning, and LoRa
(Low-rank approximation) on four popular SER testbeds. Our results reveal that
LoRa achieves the best fine-tuning performance in emotion recognition while
enhancing fairness and requiring only a minimal extra amount of weight
parameters. Furthermore, our findings offer novel insights into future research
directions in SER, distinct from existing approaches focusing on directly
fine-tuning the model architecture. Our code is publicly available under:
https://github.com/usc-sail/peft-ser.
","[{""version"":""v1"",""created"":""Thu, 8 Jun 2023 16:53:02 GMT""}]","2023-06-09"
"2306.05351","Aurelien Schmitt","A. Schmitt, L. Abou-Hamdan, M. Tharrault, S. Rossetti, D. Mele, R.
  Bretel, A. Pierret, M. Rosticher, P. Morfin, T. Taniguchi, K. Watanabe, J.M.
  Berroir, G. F\`eve, G. M\'enard, B. Pla\c{c}ais, C. Voisin, J.P. Hugonin,
  J.J. Greffet, P. Bouchon, Y. De Wilde and E. Baudin","Electroluminescence of the graphene 2D semi-metal","Main text (8 pages , 3 figures ) + Supplementary Information ( 19
  pages , 19 figures)",,,,"cond-mat.mes-hall","http://creativecommons.org/licenses/by/4.0/","  Electroluminescence, a non-thermal radiative process, is ubiquitous in
semi-conductors and insulators but fundamentally precluded in metals. We show
here that this restriction can be circumvented in high-quality graphene. By
investigating the radiative emission of semi-metallic graphene field-effect
transistors over a broad spectral range, spanning the near- and mid-infrared,
we demonstrate direct far-field electroluminescence from hBN-encapsulated
graphene in the mid-infrared under large bias in ambient conditions. Through a
series of test experiments ruling out its incandescence origin, we determine
that the electroluminescent signal results from the electrical pumping produced
by interband tunneling. We show that the mid-infrared electroluminescence is
spectrally shaped by a natural quarter-wave resonance of the heterostructure.
This work invites a reassessment of the use of metals and semi-metals as
non-equilibrium light emitters, and the exploration of their intriguing
specificities in terms of carrier injection and relaxation, as well as emission
tunability and switching speed.
","[{""version"":""v1"",""created"":""Thu, 8 Jun 2023 16:56:09 GMT""}]","2023-06-09"
"2306.05352","Florian Trinter","Karen Mudryk, Chin Lee, Luk\'a\v{s} Toman\'ik, Sebastian Malerz,
  Florian Trinter, Uwe Hergenhahn, Daniel M. Neumark, Petr Slav\'i\v{c}ek,
  Stephen Bradforth, and Bernd Winter","How does Mg$^{2+}_{(aq)}$ interact with ATP$_{(aq)}$? Observations
  through the lens of liquid-jet photoelectron spectroscopy","Main manuscript: 16 pages, 8 figures. Supporting information: 30
  pages, 7 figures",,,,"physics.chem-ph","http://creativecommons.org/licenses/by/4.0/","  Site-specific information on how adenosine triphosphate in the aqueous phase
(ATP$_{(aq)}$) interacts with magnesium (Mg$^{2+}_{(aq)}$) is a prerequisite to
understanding its complex biochemistry. To gather such information, we apply
liquid-jet photoelectron spectroscopy (LJ-PES) assisted by electronic-structure
calculations to study ATP$_{(aq)}$ solutions with and without dissolved
Mg$^{2+}$. Valence photoemission data reveal spectral changes in the phosphate
and adenine features of ATP$_{(aq)}$ due to interactions with the divalent
cation. Chemical shifts in Mg 2p, Mg 2s, P 2p, and P 2s core-level spectra as a
function of the Mg$^{2+}$/ATP concentration ratio are correlated to the
formation of [MgATP]$^{-2}_{(aq)}$ and Mg$_2$ATP$_{(aq)}$ complexes,
demonstrating the element-sensitivity of the technique to Mg$^{2+}$-phosphate
interactions. In addition, we report and compare P 2s data from ATP$_{(aq)}$
and adenosine mono- and di-phosphate (AMP$_{(aq)}$ and ADP$_{(aq)}$,
respectively) solutions, probing the electronic structure of the phosphate
chain and the local environment of individual phosphate units in ATP$_{(aq)}$.
Finally, we have recorded intermolecular Coulombic decay (ICD) spectra
initiated by ionization of Mg 1s electrons to probe ligand exchange in the
Mg$^{2+}$-ATP$_{(aq)}$ coordination environment, demonstrating the unique
capabilities of ICD for revealing structural information. Our results provide
an overview of the electronic structure of ATP$_{(aq)}$ and
Mg$^{2+}$-ATP$_{(aq)}$ moieties relevant to phosphorylation and
dephosphorylation reactions that are central to bioenergetics in living
organisms.
","[{""version"":""v1"",""created"":""Thu, 8 Jun 2023 16:56:37 GMT""}]","2023-06-09"
"2306.05353","Junjie Sheng","Junjie Sheng, Wenhao Li, Bo Jin, Hongyuan Zha, Jun Wang, Xiangfeng
  Wang","Negotiated Reasoning: On Provably Addressing Relative
  Over-Generalization","21 pages",,,,"cs.AI cs.MA","http://creativecommons.org/licenses/by/4.0/","  Over-generalization is a thorny issue in cognitive science, where people may
become overly cautious due to past experiences. Agents in multi-agent
reinforcement learning (MARL) also have been found to suffer relative
over-generalization (RO) as people do and stuck to sub-optimal cooperation.
Recent methods have shown that assigning reasoning ability to agents can
mitigate RO algorithmically and empirically, but there has been a lack of
theoretical understanding of RO, let alone designing provably RO-free methods.
This paper first proves that RO can be avoided when the MARL method satisfies a
consistent reasoning requirement under certain conditions. Then we introduce a
novel reasoning framework, called negotiated reasoning, that first builds the
connection between reasoning and RO with theoretical justifications. After
that, we propose an instantiated algorithm, Stein variational negotiated
reasoning (SVNR), which uses Stein variational gradient descent to derive a
negotiation policy that provably avoids RO in MARL under maximum entropy policy
iteration. The method is further parameterized with neural networks for
amortized learning, making computation efficient. Numerical experiments on many
RO-challenged environments demonstrate the superiority and efficiency of SVNR
compared to state-of-the-art methods in addressing RO.
","[{""version"":""v1"",""created"":""Thu, 8 Jun 2023 16:57:12 GMT""}]","2023-06-09"
"2306.05354","Biswajit Pandey","Anindita Nandi, Biswajit Pandey, Prakash Sarkar","The correlations between galaxy properties in different environments of
  the cosmic web","20 pages, 10 figures, 5 tables, comments welcome",,,,"astro-ph.CO astro-ph.GA","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We study the correlations between galaxy properties in different environments
of the cosmic web using a volume limited sample from the SDSS. We determine the
geometric environment at the location of each galaxy using the eigenvalues of
the tidal tensor. The correlations are then separately analyzed in different
cosmic web environments. We use the Pearson correlation coefficient and the
normalized mutual information for measuring the correlations. Using a
two-tailed t-test, we find that the correlations between the galaxy properties
are sensitive to the geometric environments. The stellar mass can be an
important link between the galaxy properties and the environment. We repeat the
analysis after matching the stellar mass distributions in different
environments and find that the conclusions remain unchanged for most of the
relations. Our study suggests that the galaxy properties and their
interrelationships are susceptible to the geometric environments of the cosmic
web.
","[{""version"":""v1"",""created"":""Thu, 8 Jun 2023 17:00:48 GMT""}]","2023-06-09"
"2306.05355","Sebastian K\""olsch","Sebastian K\""olsch, Alfons Georg Schuck, Michael Huth","Epitaxial thin films of binary Eu-compounds close to a valence
  transition",,,,,"cond-mat.str-el cond-mat.mes-hall","http://creativecommons.org/licenses/by/4.0/","  Intermetallic binary compounds of europium reveal a variety of interesting
phenomena due to the interconnection between two different magnetic and 4f
electronic (valence) states, which are particularly close in energy. The
valence states or magnetic properties are thus particularly sensitive to
strain-tuning in these materials. Consequently, we grew epitaxial EuPd$_2$
(magnetic Eu$^{2+}$) and EuPd$_3$ (nonmagnetic Eu$^{3+}$) thin films on
MgO(001) substrates using molecular beam epitaxy. Ambient X-ray diffraction
confirms an epitaxial relationship of cubic Laves-type (C15) EuPd$_2$ with an
(111)-out-of plane orientation, whereby four distinct in-plane crystallographic
domains develop. For simple cubic EuPd$_3$ two different out-of-plane
orientations can be obtained by changing the substrate annealing temperature
under ultra-high vacuum conditions from 600{\deg} C to 1000{\deg} C for one
hour. A small resistance minimum evolves for EuPd$_3$ thin films grown with low
temperature substrate annealing, which was previously found even in single
crystals of EuPd$_3$ and might be attributed to a Kondo or weak localization
effect. Absence of influence of an applied magnetic fields and magnetotransport
measurements suggest always a nonmagnetic ground state for EuPd$_3$ thin films,
i. e., a purely trivalent Eu valence, as previously found in EuPd3 single
crystals. For EuPd$_2$ magnetic ordering below ~72 K is observed, quite similar
to single crystal behaviour. Additional field dependent measurements of the
magnetoresistance and the Hall effect show hysteresis effects below ~0.4 T and
an anomalous Hall effect below ~70 K, which saturates around 1.4 T, thus
proving a ferromagnetic ground state of the divalent Eu.
","[{""version"":""v1"",""created"":""Thu, 8 Jun 2023 17:01:02 GMT""}]","2023-06-09"
"2306.05356","Ge Yuan","Ge Yuan, Maomao Li, Yong Zhang, Huicheng Zheng","ReliableSwap: Boosting General Face Swapping Via Reliable Supervision","Project page: https://reliable-swap.github.io/ ; Github repository:
  https://github.com/ygtxr1997/ReliableSwap ; Demo (HuggingFace):
  https://huggingface.co/spaces/ygtxr1997/ReliableSwap_Demo ;",,,,"cs.CV","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Almost all advanced face swapping approaches use reconstruction as the proxy
task, i.e., supervision only exists when the target and source belong to the
same person. Otherwise, lacking pixel-level supervision, these methods struggle
for source identity preservation. This paper proposes to construct reliable
supervision, dubbed cycle triplets, which serves as the image-level guidance
when the source identity differs from the target one during training.
Specifically, we use face reenactment and blending techniques to synthesize the
swapped face from real images in advance, where the synthetic face preserves
source identity and target attributes. However, there may be some artifacts in
such a synthetic face. To avoid the potential artifacts and drive the
distribution of the network output close to the natural one, we reversely take
synthetic images as input while the real face as reliable supervision during
the training stage of face swapping. Besides, we empirically find that the
existing methods tend to lose lower-face details like face shape and mouth from
the source. This paper additionally designs a FixerNet, providing
discriminative embeddings of lower faces as an enhancement. Our face swapping
framework, named ReliableSwap, can boost the performance of any existing face
swapping network with negligible overhead. Extensive experiments demonstrate
the efficacy of our ReliableSwap, especially in identity preservation. The
project page is https://reliable-swap.github.io/.
","[{""version"":""v1"",""created"":""Thu, 8 Jun 2023 17:01:14 GMT""}]","2023-06-09"
