"2303.08069","Jo\~ao Pedro Ramos","David Kalaj, Jo\~ao P. G. Ramos","A Faber-Krahn type inequality for log-subharmonic functions in the
  hyperbolic ball","16 pages; several typos corrected",,,,"math.AP","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Assume that $\Delta_h$ is the hyperbolic Laplacian in the unit ball
$\mathbb{B}$ and assume that $\Phi_n$ is the unique radial solution of Poisson
equation $\Delta_h \log \Phi_n =-4 (n-1)^2$ satisfying the condition
$\Phi_n(0)=1$ and $\Phi_n(\zeta)=0$ for $\zeta\in \partial\mathbb{B}$. We
explicitly solve the question of maximizing $$ R_n(f,\Omega)= \frac{\int_\Omega
|f(x)|^2 \Phi_n^\alpha(|x|) \, d\tau(x)}{\|f\|^2_{\mathbf{B}^2_\alpha}}, $$
over all $f \in\mathbf{B}^2_\alpha$ and $\Omega \subset \mathbb{B}$ with
$\tau(\Omega) = s,$ where $d\tau$ denotes the invariant measure on
$\mathbb{B},$ and $\|f\|_{{B}^2_\alpha}^2 = \int_\mathbb{B} |f(x)|^2
\Phi_n^\alpha(|x|) d\tau(x) < \infty.$
  This result extends the main result of Tilli and the second author
\cite{ramostilli} to a higher-dimensional context. Our proof relies on a
version of the techniques used for the two-dimensional case, with several
additional technical difficulties arising from the definition of the weights
$\Phi_n$ through hypergeometric functions. Additionally, we show that an
immediate relationship between a concentration result for log-sunharmonic
functions and one for the Wavelet transform is only available in dimension one.
","[{""version"":""v1"",""created"":""Tue, 14 Mar 2023 17:02:02 GMT""},{""version"":""v2"",""created"":""Thu, 6 Apr 2023 16:51:55 GMT""},{""version"":""v3"",""created"":""Fri, 28 Apr 2023 21:25:32 GMT""}]","2023-05-02"
"2303.08071","Peter Monkewitz A","Peter A. Monkewitz and Hassan M. Nagib","The hunt for the K\'arm\'an ""constant'' revisited",,,,,"physics.flu-dyn","http://creativecommons.org/licenses/by-nc-nd/4.0/","  The logarithmic law of the wall, joining the inner, near-wall mean velocity
profile (MVP) to the outer region, has been a permanent fixture of turbulence
research for over hundred years, but there is still no general agreement on the
value of the pre-factor, the inverse of the K\'arm\'an ``constant'' or on its
universality. The choice diagnostic tool to locate logarithmic parts of the MVP
is to look for regions where the indicator function $\Xi$ (equal to the
wall-normal coordinate $y^+$ times the mean velocity derivative $\dd U^+/\dd
y^+$) is constant. In pressure driven flows however, such as channel and pipe
flow, $\Xi$ is significantly affected by a term proportional to the wall-normal
coordinate, of order $\mathcal{O}(\Reytau^{-1})$ in the inner expansion, but
moving up across the overlap to the leading $\mathcal{O}(1)$ in the outer
expansion. Here we show, that due to this linear overlap term, $\Reytau$'s of
the order of $10^6$ and beyond are required to produce one decade of near
constant $\Xi$ in channels and pipes. The problem is resolved by considering
the common part of the inner asymptotic expansion carried to
$\mathcal{O}(\Reytau^{-1})$, and the leading order of the outer expansion,
which is a \textit{superposition} of log law and linear term $L_0
\,y^+\Reytau^{-1}$. The approach provides a new and robust method to
simultaneously determine $\kappa$ and $L_0$ in pressure driven flows at
currently accessible $\Reytau$'s, and yields $\kappa$'s which are consistent
with the $\kappa$'s deduced from the Reynolds number dependence of centerline
velocities. A comparison with the zero-pressure-gradient turbulent boundary
layer, henceforth abbreviated ``ZPG TBL'', further clarifies the issues.
","[{""version"":""v1"",""created"":""Tue, 14 Mar 2023 17:05:05 GMT""}]","2023-03-15"
"2303.08072","Li-Ping He","Eric Braaten, Li-Ping He, Kevin Ingles, Jun Jiang","Thermal Energy of a Charm-meson Molecule in a Pion Gas","37 pages, 10 figures",,,,"hep-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The thermal corrections to the propagator of a loosely bound charm-meson
molecule in a pion gas are calculated to next-to-leading order in the
heavy-meson expansion using a zero-range effective field theory. Ultraviolet
divergences in the charm-meson-pair self energy are canceled by corrections to
the charm-meson-pair contact vertex. Terms that are singular at the
charm-meson-pair threshold can be absorbed into thermal corrections to the rest
energies and kinetic masses of the charm-meson constituents. The remaining
terms reduce to a thermal correction to the binding momentum that is
proportional to the pion number density and suppressed by the pion/charm-meson
mass ratio. The correction gives a tiny decrease in the binding energy of the
charm-meson molecule relative to the charm-meson-pair threshold in the pion gas
and a change in its thermal width that is small compared to the thermal widths
of the charm-meson constituents. These results are encouraging for the
prospects of observing $X(3872)$ and $T_{cc}^+(3875)$ in the expanding hadron
gas produced by heavy-ion collisions.
","[{""version"":""v1"",""created"":""Tue, 14 Mar 2023 17:05:35 GMT""}]","2023-03-15"
"2303.08074","Laurent Veron","Marie-Fran\c{c}oise Bidaut-V\'eron and Laurent V\'eron","Local behaviour of the solutions of the Chipot-Weissler equation","63 pages",,,,"math.AP","http://creativecommons.org/licenses/by/4.0/","  We study the local properties of positive solutions of the equation $-\Delta
u=u^p-m|\nabla u|^q$ in a punctured domain $\Omega\setminus\{0\}$ of
$\mathbb{R}^N$ or in a exterior domain $\mathbb{R}^N\setminus B_{r_0}$ in the
range $\min\{p,q\}>1$ and $m>0$. We prove a series of a priori estimates
depending $p$ and $q$, and of the sign of $q-\frac {2p}{p+1}$ and $q-p$. Using
various techniques we obtain removability results for singular sets and we give
a precise description of behaviour of solutions near an isolated singularity or
at infinity in $\mathbb{R}^N$.
","[{""version"":""v1"",""created"":""Tue, 14 Mar 2023 17:07:05 GMT""}]","2023-03-15"
"2303.08075","Tatiana Pauletti","T.Pauletti, M.Garcia, G.A.Canella and V.V.Fran\c{c}a","Linear entropy fails to predict entanglement behavior in low-density
  fermionic systems",,,,,"quant-ph cond-mat.dis-nn cond-mat.str-el","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Entanglement is considered a fundamental ingredient for quantum technologies
and condensed matter systems are among the good candidates for quantum devices.
For bipartite pure states the von Neumann entropy is a proper measure of
entanglement, while the linear entropy, associated to the mixedness of the
reduced density matrices, is a simpler quantity to be obtained and is
considered to be qualitatively equivalent to the von Neumann. Here we
investigate both linear and von Neumann entropies for quantifying entanglement
in homogeneous, superlattice and disordered Hubbard chains. We find regimes of
parameters for which the linear entropy fails in reproducing the qualitative
behavior of the von Neumann entropy. This then may lead to incorrect
predictions i) of maximum and minimum entanglement states and ii) of quantum
phase transitions.
","[{""version"":""v1"",""created"":""Tue, 14 Mar 2023 17:07:20 GMT""}]","2023-03-15"
"2303.08076","Mahdi Razzaghpour","Mahdi Razzaghpour, Rodolfo Valiente, Mahdi Zaman, Yaser P. Fallah","Control-aware Communication for Cooperative Adaptive Cruise Control","arXiv admin note: text overlap with arXiv:2203.15772",,,,"cs.MA","http://creativecommons.org/licenses/by/4.0/","  Utilizing vehicle-to-everything (V2X) communication technologies, vehicle
platooning systems are expected to realize a new paradigm of cooperative
driving with higher levels of traffic safety and efficiency. Connected and
Autonomous Vehicles (CAVs) need to have proper awareness of the traffic
context. However, as the quantity of interconnected entities grows, the expense
of communication will become a significant factor. As a result, the cooperative
platoon's performance will be influenced by the communication strategy. While
maintaining desired levels of performance, periodic communication can be
relaxed to more flexible aperiodic or event-triggered implementations. In this
paper, we propose a control-aware communication solution for vehicle platoons.
The method uses a fully distributed control-aware communication strategy,
attempting to decrease the usage of communication resources while still
preserving the desired closed-loop performance characteristics. We then
leverage Model-Based Communication (MBC) to improve cooperative vehicle
perception in non-ideal communication and propose a solution that combines
control-aware communication with MBC for cooperative control of vehicle
platoons. Our approach achieves a significant reduction in the average
communication rate ($47\%$) while only slightly reducing control performance
(e.g., less than $1\%$ speed deviation). Through extensive simulations, we
demonstrate the benefits of combined control-aware communication with MBC for
cooperative control of vehicle platoons.
","[{""version"":""v1"",""created"":""Tue, 14 Mar 2023 17:10:04 GMT""}]","2023-03-15"
"2303.08077","Pierre Houdayer","Pierre S. Houdayer, Daniel R. Reese","RUBIS: a simple tool for calculating the centrifugal deformation of
  stars and planets",,,,,"astro-ph.SR astro-ph.EP astro-ph.IM","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We present RUBIS (Rotation code Using Barotropy conservation over
Isopotential Surfaces), a fully Python-based centrifugal deformation program
available at \url{https://github.com/pierrehoudayer/RUBIS}. The code has been
designed to calculate the centrifugal deformation of stars and planets
resulting from a given cylindrical rotation profile, starting from a
spherically symmetric non-rotating model.
  The underlying assumption in RUBIS is that the relationship between density
and pressure is preserved during the deformation process. This leads to many
procedural simplifications. For instance, RUBIS only needs to solve Poisson'
equation, either in spheroidal or spherical coordinates depending on whether
the 1D model has discontinuities or not.
  We present the benefits of using RUBIS to deform polytropic models and more
complex barotropic structures, thus providing, to a certain extent, insights
into baroclinic models. The resulting structures can be used for a wide range
of applications, including the seismic study of models. Finally, we illustrate
how RUBIS is beneficial specifically in the analysis of Jupiter's gravitational
moments, thanks to its ability to handle discontinuous models while retaining a
high accuracy compared to current methods.
","[{""version"":""v1"",""created"":""Tue, 14 Mar 2023 17:11:27 GMT""},{""version"":""v2"",""created"":""Tue, 25 Apr 2023 09:30:06 GMT""}]","2023-04-26"
"2303.08078","Nelson Darkwah Oppong","William J. Eckner, Nelson Darkwah Oppong, Alec Cao, Aaron W. Young,
  William R. Milner, John M. Robinson, Jun Ye, Adam M. Kaufman","Realizing spin squeezing with Rydberg interactions in a programmable
  optical clock","13 pages, 4 figures; Supplementary Information",,,,"quant-ph cond-mat.quant-gas physics.atom-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Neutral-atom arrays trapped in optical potentials are a powerful platform for
studying quantum physics, combining precise single-particle control and
detection with a range of tunable entangling interactions. For example, these
capabilities have been leveraged for state-of-the-art frequency metrology as
well as microscopic studies of entangled many-particle states. In this work, we
combine these applications to realize spin squeezing - a widely studied
operation for producing metrologically useful entanglement - in an optical
atomic clock based on a programmable array of interacting optical qubits. In
this first demonstration of Rydberg-mediated squeezing with a neutral-atom
optical clock, we generate states that have almost 4 dB of metrological gain.
Additionally, we perform a synchronous frequency comparison between independent
squeezed states and observe a fractional frequency stability of $1.087(1)\times
10^{-15}$ at one-second averaging time, which is 1.94(1) dB below the standard
quantum limit, and reaches a fractional precision at the $10^{-17}$ level
during a half-hour measurement. We further leverage the programmable control
afforded by optical tweezer arrays to apply local phase shifts in order to
explore spin squeezing in measurements that operate beyond the relative
coherence time with the optical local oscillator. The realization of this
spin-squeezing protocol in a programmable atom-array clock opens the door to a
wide range of quantum-information inspired techniques for optimal phase
estimation and Heisenberg-limited optical atomic clocks.
","[{""version"":""v1"",""created"":""Tue, 14 Mar 2023 17:11:33 GMT""}]","2023-03-15"
"2303.08079","Grant Kopitzke","Grant Kopitzke","The Gini index in the representation theory of the general linear group","13 pages, 4 figures",,,,"math.RT math.CO","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The Gini index is a function that attempts to measure the amount of
inequality in the distribution of a finite resource throughout a population. It
is commonly used in economics as a measure of inequality of income or wealth.
We define a discrete Gini index on the set of integer partitions with at most
$n$ parts and show how this function emerges in the representation theory of
the complex general linear group.
","[{""version"":""v1"",""created"":""Tue, 14 Mar 2023 17:11:47 GMT""},{""version"":""v2"",""created"":""Fri, 19 May 2023 18:14:52 GMT""}]","2023-05-23"
"2303.08081","Carlos Mougan","Carlos Mougan, Klaus Broelemann, David Masip, Gjergji Kasneci,
  Thanassis Thiropanis, Steffen Staab","Explanation Shift: Investigating Interactions between Models and
  Shifting Data Distributions","arXiv admin note: text overlap with arXiv:2210.12369",,,,"cs.LG stat.ML","http://creativecommons.org/licenses/by/4.0/","  As input data distributions evolve, the predictive performance of machine
learning models tends to deteriorate. In practice, new input data tend to come
without target labels. Then, state-of-the-art techniques model input data
distributions or model prediction distributions and try to understand issues
regarding the interactions between learned models and shifting distributions.
We suggest a novel approach that models how explanation characteristics shift
when affected by distribution shifts. We find that the modeling of explanation
shifts can be a better indicator for detecting out-of-distribution model
behaviour than state-of-the-art techniques. We analyze different types of
distribution shifts using synthetic examples and real-world data sets. We
provide an algorithmic method that allows us to inspect the interaction between
data set features and learned models and compare them to the state-of-the-art.
We release our methods in an open-source Python package, as well as the code
used to reproduce our experiments.
","[{""version"":""v1"",""created"":""Tue, 14 Mar 2023 17:13:01 GMT""}]","2023-03-15"
"2303.08082","Tao Yu","Thang T. Q. L\^e, Tao Yu","Quantum traces for $SL_n$-skein algebras","111 pages, 35 figures",,,,"math.GT","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We establish the existence of several quantum trace maps. The simplest one is
an algebra map between two quantizations of the algebra of regular functions on
the $SL_n$-character variety of a surface $\mathfrak{S}$ equipped with an ideal
triangulation $\lambda$. The first is the (stated) $SL_n$-skein algebra
$\mathscr{S}(\mathfrak{S})$. The second
$\overline{\mathcal{X}}(\mathfrak{S},\lambda)$ is the Fock and Goncharov's
quantization of their $X$-moduli space. The quantum trace is an algebra
homomorphism
$\bar{tr}^X:\overline{\mathscr{S}}(\mathfrak{S})\to\overline{\mathcal{X}}(\mathfrak{S},\lambda)$
where the reduced skein algebra $\overline{\mathscr{S}}(\mathfrak{S})$ is a
quotient of $\mathscr{S}(\mathfrak{S})$. When the quantum parameter is 1, the
quantum trace $\bar{tr}^X$ coincides with the classical Fock-Goncharov
homomorphism. This is a generalization of the Bonahon-Wong quantum trace map
for the case $n=2$. We then define the extended Fock-Goncharov algebra
$\mathcal{X}(\mathfrak{S},\lambda)$ and show that $\bar{tr}^X$ can be lifted to
$tr^X:\mathscr{S}(\mathfrak{S})\to\mathcal{X}(\mathfrak{S},\lambda)$. We show
that both $\bar{tr}^X$ and $tr^X$ are natural with respect to the change of
triangulations. When each connected component of $\mathfrak{S}$ has non-empty
boundary and no interior ideal point, we define a quantization of the
Fock-Goncharov $A$-moduli space $\overline{\mathcal{A}}(\mathfrak{S},\lambda)$
and its extension $\mathcal{A}(\mathfrak{S},\lambda)$. We then show that there
exist quantum traces
$\bar{tr}^A:\overline{\mathscr{S}}(\mathfrak{S})\to\overline{\mathcal{A}}(\mathfrak{S},\lambda)$
and
$tr^A:\mathscr{S}(\mathfrak{S})\hookrightarrow\mathcal{A}(\mathfrak{S},\lambda)$,
where the second map is injective, while the first is injective at least when
$\mathfrak{S}$ is a polygon. They are equivalent to the $X$-versions but have
better algebraic properties.
","[{""version"":""v1"",""created"":""Tue, 14 Mar 2023 17:13:15 GMT""}]","2023-03-15"
"2303.08083","Hsuan-Yin Lin","Maiara F. Bollauf, Hsuan-Yin Lin, {\O}yvind Ytrehus","Secrecy Gain of Formally Unimodular Lattices from Codes over the
  Integers Modulo 4","arXiv admin note: text overlap with arXiv:2202.09236",,,,"cs.IT math.IT","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Recently, a design criterion depending on a lattice's volume and theta
series, called the secrecy gain, was proposed to quantify the secrecy-goodness
of the applied lattice code for the Gaussian wiretap channel. To address the
secrecy gain of Construction $\text{A}_4$ lattices from formally self-dual
$\mathbb{Z}_4$-linear codes, i.e., codes for which the symmetrized weight
enumerator (swe) coincides with the swe of its dual, we present new
constructions of $\mathbb{Z}_4$-linear codes which are formally self-dual with
respect to the swe. For even lengths, formally self-dual $\mathbb{Z}_4$-linear
codes are constructed from nested binary codes and double circulant matrices.
For odd lengths, a novel construction called odd extension from double
circulant codes is proposed. Moreover, the concepts of Type I/II formally
self-dual codes/unimodular lattices are introduced. Next, we derive the theta
series of the formally unimodular lattices obtained by Construction
$\text{A}_4$ from formally self-dual $\mathbb{Z}_4$-linear codes and describe a
universal approach to determine their secrecy gains. The secrecy gain of
Construction $\text{A}_4$ formally unimodular lattices obtained from formally
self-dual $\mathbb{Z}_4$-linear codes is investigated, both for even and odd
dimensions. Numerical evidence shows that for some parameters, Construction
$\text{A}_4$ lattices can achieve a higher secrecy gain than the best-known
formally unimodular lattices from the literature.
","[{""version"":""v1"",""created"":""Tue, 14 Mar 2023 17:13:52 GMT""},{""version"":""v2"",""created"":""Wed, 15 Mar 2023 09:51:46 GMT""}]","2023-03-16"
"2303.08084","Bahjat Kawar","Hadas Orgad, Bahjat Kawar, Yonatan Belinkov","Editing Implicit Assumptions in Text-to-Image Diffusion Models","Project page: https://time-diffusion.github.io/",,,,"cs.CV","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Text-to-image diffusion models often make implicit assumptions about the
world when generating images. While some assumptions are useful (e.g., the sky
is blue), they can also be outdated, incorrect, or reflective of social biases
present in the training data. Thus, there is a need to control these
assumptions without requiring explicit user input or costly re-training. In
this work, we aim to edit a given implicit assumption in a pre-trained
diffusion model. Our Text-to-Image Model Editing method, TIME for short,
receives a pair of inputs: a ""source"" under-specified prompt for which the
model makes an implicit assumption (e.g., ""a pack of roses""), and a
""destination"" prompt that describes the same setting, but with a specified
desired attribute (e.g., ""a pack of blue roses""). TIME then updates the model's
cross-attention layers, as these layers assign visual meaning to textual
tokens. We edit the projection matrices in these layers such that the source
prompt is projected close to the destination prompt. Our method is highly
efficient, as it modifies a mere 2.2% of the model's parameters in under one
second. To evaluate model editing approaches, we introduce TIMED (TIME
Dataset), containing 147 source and destination prompt pairs from various
domains. Our experiments (using Stable Diffusion) show that TIME is successful
in model editing, generalizes well for related prompts unseen during editing,
and imposes minimal effect on unrelated generations.
","[{""version"":""v1"",""created"":""Tue, 14 Mar 2023 17:14:21 GMT""}]","2023-03-15"
"2303.08085","Hagay Michaeli","Hagay Michaeli, Tomer Michaeli, Daniel Soudry","Alias-Free Convnets: Fractional Shift Invariance via Polynomial
  Activations","The paper was accepted to CVPR 2023. Our code is available at
  https://github.com/hmichaeli/alias_free_convnets/",,,,"cs.CV eess.IV","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Although CNNs are believed to be invariant to translations, recent works have
shown this is not the case, due to aliasing effects that stem from downsampling
layers. The existing architectural solutions to prevent aliasing are partial
since they do not solve these effects, that originate in non-linearities. We
propose an extended anti-aliasing method that tackles both downsampling and
non-linear layers, thus creating truly alias-free, shift-invariant CNNs. We
show that the presented model is invariant to integer as well as fractional
(i.e., sub-pixel) translations, thus outperforming other shift-invariant
methods in terms of robustness to adversarial translations.
","[{""version"":""v1"",""created"":""Tue, 14 Mar 2023 17:16:16 GMT""},{""version"":""v2"",""created"":""Wed, 15 Mar 2023 08:40:18 GMT""}]","2023-05-31"
"2303.08086","Mobasshir Mahbub","Mobasshir Mahbub, Raed M. Shubair","Intelligent Reflecting Surfaces Positioning in 6G Networks",,,,,"eess.SP","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The work analyzed the positioning of IRS over the coverage region of micro
cell to derive optimal placement location to support cell-edge Internet of
Things (IoT) devices with a favorable signal-to-interference plus noise ratio
(SINR). Moreover, the work derived that the implementation of IRS significantly
enhances energy efficiency notably reducing the transmit power of the micro
cell base station.
","[{""version"":""v1"",""created"":""Tue, 14 Mar 2023 17:18:24 GMT""}]","2023-03-15"
"2303.08087","Adarsh Kuruvanthodi","A. Kuruvanthodi, D. Schaerer, M. Messa, A. Adamo, C. Usher, C.
  Charbonnel, R. Marques-Chaves","Search strategies for supermassive stars in young clusters and
  application to nearby galaxies","Accepted for publication in A&A, 15 pages, 12 figures, 2 tables,
  (Abstract abridged)",,,,"astro-ph.GA","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Supermassive stars (SMS) with masses $M \gtrsim 10^3-10^4 M_{\odot}$, formed
by runaway collisions in young, massive, and dense star clusters have been
invoked as a possible solution to the puzzles raised by the presence of
multiple stellar populations and peculiar abundance patterns observed in
globular clusters. However, such objects have not been observed so far. We
developed observational strategies to search for SMS hosted within young
massive clusters (thought to be the precursors of globular clusters, GCs),
which could be applicable in a relatively general fashion, using both
photometric and spectroscopic observations. We used theoretical predictions of
spectra of SMS and SMS-hosting clusters, together with predictions from
standard simple stellar populations to examine their impact on color-color
diagrams and on individual optical spectral lines (primarily Hydrogen emission
and absorption lines). As a first step, we apply our search strategies to a
sample of $\sim 3000$ young star clusters (YSC) from two nearby galaxies with
multi-band observations from the HST and optical integral-field spectroscopy
obtained with MUSE on the Very Large Telescope. We focus on models for SMS with
large radii (corresponding to $ Teff \lesssim 7000$ K), which predict strong
Balmer breaks, and construct proper color-color diagrams to select the
corresponding SMS-hosting cluster candidates. We show that their
spectrophotometric properties are similar to that of normal clusters with ages
of a few hundred Myr, which would, however, show signs of composite stellar
populations, in particular the presence of nebular lines (H${\alpha}$ and
others). Examining the photometry, overall SEDs, and the spectra of $\sim 100$
clusters with strong Balmer breaks, we have found several objects with peculiar
SEDs, the presence of emission lines, or other peculiar signatures. [abridged]
","[{""version"":""v1"",""created"":""Tue, 14 Mar 2023 17:19:01 GMT""}]","2023-03-15"
"2303.08088","Farhanul Hasan","Farhanul Hasan, Joseph N. Burchett, Alyssa Abeyta, Douglas Hellinger,
  Nir Mandelker, Joel R. Primack, S. M. Faber, David C. Koo, Oskar Elek,
  Daisuke Nagai","The Evolving Effect Of Cosmic Web Environment On Galaxy Quenching","Accepted for publication in ApJ. 5 Figures",,,,"astro-ph.GA","http://creativecommons.org/licenses/by/4.0/","  We investigate how cosmic web structures affect galaxy quenching in the
IllustrisTNG (TNG100) cosmological simulations by reconstructing the cosmic web
within each snapshot using the DisPerSE framework. We measure the comoving
distance from each galaxy with stellar mass $\log(M_{\ast}/\mathrm{M}_{\odot})
\geq 8$ to the nearest node ($d_{\mathrm{node}}$) and the nearest filament
spine ($d_{\mathrm{fil}}$) to study the dependence of both median specific star
formation rate (<sSFR>) and median gas fraction (<$f_{\mathrm{gas}}$>) on these
distances. We find that the <sSFR> of galaxies is only dependent on cosmic web
environment at $z<2$, with the dependence increasing with time. At $z\leq0.5$,
$8 \leq \log(M_{\ast}/\mathrm{M}_{\odot}) < 9$ galaxies are quenched at
$d_{\mathrm{node}}\lesssim1$~Mpc, and have significantly-suppressed star
formation at $d_{\mathrm{fil}}\lesssim1$~Mpc, trends driven mostly by satellite
galaxies. At $z\leq1$, in contrast to the monotonic drop in <sSFR> of
$\log(M_{\ast}/\mathrm{M}_{\odot}) <10$ galaxies with decreasing
$d_{\mathrm{node}}$ and $d_{\mathrm{fil}}$, $\log(M_{\ast}/\mathrm{M}_{\odot})
\geq 10$ galaxies - both centrals and satellites - experience an upturn in
<sSFR> at $d_{\mathrm{node}}\lesssim0.2$~Mpc. Much of this cosmic web
dependence of star formation activity can be explained by an evolution in
$<f_{\mathrm{gas}}>$. Our results suggest that in the past $\sim$10 Gyr,
low-mass satellites are quenched by rapid gas stripping in dense environments
near nodes and gradual gas starvation in intermediate-density environments near
filaments, while at earlier times cosmic web structures efficiently channeled
cold gas into most galaxies. State-of-the-art ongoing spectroscopic surveys
such as SDSS and DESI, as well as those planned with the Subaru Prime Focus
Spectrograph, JWST and Roman, are required to test our predictions against
observations.
","[{""version"":""v1"",""created"":""Tue, 14 Mar 2023 17:19:12 GMT""},{""version"":""v2"",""created"":""Mon, 24 Apr 2023 22:46:44 GMT""}]","2023-04-26"
"2303.08089","Dai-Nam Le","Duy-Nhat Ly, Dai-Nam Le, Duy-Anh P. Nguyen, Ngoc-Tram D. Hoang,
  Ngoc-Hung Phan, Hoang-Minh L. Nguyen, Van-Hoang Le","Retrieval of material properties of monolayer transition-metal
  dichalcogenides from magnetoexciton energy spectra","10 pages, 5 figures, 4 tables; submitted to Phys. Rev. B",,"10.1103/PhysRevB.107.205304",,"cond-mat.mes-hall cond-mat.mtrl-sci cond-mat.str-el physics.comp-ph","http://creativecommons.org/licenses/by/4.0/","  Reduced exciton mass, polarizability, and dielectric constant of the
surrounding medium are essential properties for semiconducting materials, and
they have been extracted recently from the magnetoexciton energies. However,
the acceptable accuracy of the suggested method requires very high magnetic
intensity. Therefore, in the present paper, we propose an alternative method of
extracting these material properties from recently available experimental
magnetoexciton s-state energies in monolayer transition-metal dichalcogenides
(TMDCs). The method is based on the high sensitivity of exciton energies to the
material parameters in the Rytova-Keldysh model. It allows us to vary the
considered material parameters to get the best fit of the theoretical
calculation to the experimental exciton energies for the $1s$, $2s$, and $3s$
states. This procedure gives values of the exciton reduced mass and $2D$
polarizability. Then, the experimental magnetoexciton spectra compared to the
theoretical calculation also determine the average dielectric constant.
Concrete applications are presented only for monolayers WSe$_2$ and WS$_2$ from
the recently available experimental data; however, the presented approach is
universal and can be applied to other monolayer TMDCs. The mentioned fitting
procedure requires a fast and effective method of solving the Schr\""{o}dinger
equation of an exciton in monolayer TMDCs with a magnetic field. Therefore, we
also develop such a method in this paper for highly accurate magnetoexciton
energies.
","[{""version"":""v1"",""created"":""Tue, 14 Mar 2023 17:22:35 GMT""},{""version"":""v2"",""created"":""Mon, 24 Apr 2023 14:21:51 GMT""}]","2023-05-24"
"2303.08090","Alberto Baccini","Alberto Baccini and Eugenio Petrovich","A global exploratory comparison of country self-citations 1996-2019","42 pages, 7 figures",,,,"physics.soc-ph cs.DL","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Self-citations are a key topic in evaluative bibliometrics because they can
artificially inflate citation-related performance indicators. Recently,
self-citations defined at the largest scale, i.e., country self-citations, have
started to attract the attention of researchers and policymakers. According to
a recent research, in fact, the anomalous trends in the country self-citation
rates of some countries, such as Italy, have been induced by the distorting
effect of citation metrics-centered science policies. In the present study, we
investigate the trends of country self-citations in 50 countries over the world
in the period 1996-2019 using Scopus data. Results show that for most countries
country self-citations have decreased over time. 12 countries (Colombia, Egypt,
Indonesia, Iran, Italy, Malaysia, Pakistan, Romania, Russian Federation, Saudi
Arabia, Thailand, and Ukraine), however, exhibit different behavior, with
anomalous trends of self-citations. We argue that these anomalies should be
attributed to the aggressive science policies adopted by these countries in
recent years, which are all characterized by direct or indirect incentives for
citations. Our analysis confirms that when bibliometric indicators are
integrated into systems of incentives, they are capable of affecting rapidly
and visibly the citation behavior of entire countries.
","[{""version"":""v1"",""created"":""Tue, 14 Mar 2023 17:25:21 GMT""}]","2023-03-15"
"2303.08091","Tingpeng Luo","T. Luo, F. A. Hahl, J. Langer, V. Cimalla, L. Lindner, X. Vidal, M.
  Haertelt, R. Blinder, S. Onoda, T. Ohshima, and J. Jeske","Absorption and birefringence study for reduced optical losses in diamond
  with high NV concentration","Accepted by Philosophical Transactions A (DOI:
  10.1098/rsta.2022.0314)",,"10.1098/rsta.2022.0314",,"quant-ph cond-mat.mtrl-sci physics.optics","http://creativecommons.org/licenses/by/4.0/","  The use of diamond color centers such as the nitrogen-vacancy (NV) center is
increasingly enabling quantum sensing and computing applications. Novel
concepts like cavity coupling and readout, laser threshold magnetometry and
multi-pass geometries allow significantly improved sensitivity and performance
via increased signals and strong light fields. Enabling material properties for
these techniques and their further improvements are low optical material losses
via optical absorption of signal light and low birefringence. Here we study
systematically the behavior of absorption around 700 nm and birefringence with
increasing nitrogen- and NV-doping, as well as their behavior during NV
creation via diamond growth, electron beam irradiation and annealing
treatments. Absorption correlates with increased nitrogen-doping yet
substitutional nitrogen does not seem to be the direct absorber. Birefringence
reduces with increasing nitrogen doping. We identify multiple crystal defect
concentrations via absorption spectroscopy and their changes during the
material processing steps and thus identify potential causes of absorption and
birefringence as well as strategies to fabricate CVD diamonds with high NV
density yet low absorption and low birefringence.
","[{""version"":""v1"",""created"":""Tue, 14 Mar 2023 17:27:08 GMT""}]","2023-03-15"
